fraud,customer_education,incident_type_breakin,num_injuries,vehicle_claim,driver_relationship_self,driver_relationship_na,authorities_contacted_none,policy_state_nv,auto_year,num_vehicles_involved,policy_annual_premium,customer_gender_male,policy_deductable,policy_liability,driver_relationship_other,collision_type_rear,incident_type_theft,incident_month,num_insurers_past_5_years,police_report_available,authorities_contacted_police,incident_severity,num_claims_past_year,collision_type_na,num_witnesses,collision_type_side,months_as_customer,customer_gender_female,policy_state_az,incident_day,policy_state_id,policy_state_or,injury_claim,customer_age,collision_type_front,authorities_contacted_fire,incident_type_collision,driver_relationship_child,incident_dow,authorities_contacted_ambulance,policy_state_ca,total_claim_amount,policy_state_wa,incident_hour,driver_relationship_spouse
0,3,1,0,13500.0,0,1,0,0,2015,1,2800,0,750,1,0,0,0,1,1,0,1,0,0,1,0,0,60,1,0,13,0,0,0.0,66,0,0,0,0,6,0,1,13500.0,0,7,0
0,3,0,3,35500.0,1,0,0,0,2016,3,3000,0,750,1,0,0,0,12,1,1,1,2,0,0,2,0,133,1,0,2,0,0,14500.0,43,1,0,1,0,0,0,1,50000.0,0,14,0
0,3,0,0,4000.0,1,0,1,0,2015,2,3000,1,750,1,0,0,0,12,3,0,0,0,2,0,0,0,39,0,0,21,1,0,0.0,56,1,0,1,0,5,0,0,4000.0,0,6,0
0,4,0,0,14000.0,1,0,1,0,2019,1,3000,0,750,2,0,0,0,4,1,0,0,0,0,0,0,0,160,1,0,12,0,0,0.0,58,1,0,1,0,4,0,1,14000.0,0,16,0
0,4,0,0,28000.0,1,0,0,0,2013,3,2650,0,750,2,0,0,0,5,1,1,1,2,0,0,3,1,140,1,0,11,0,0,0.0,56,0,0,1,0,5,0,1,28000.0,0,15,0
0,2,0,1,6000.0,0,0,1,0,2013,2,3000,1,750,0,1,0,0,8,1,0,0,0,1,0,0,0,74,0,0,12,0,0,15000.0,30,1,0,1,0,0,0,1,21000.0,0,17,0
0,2,0,2,20500.0,0,0,0,0,2014,4,3000,1,750,0,0,1,0,3,2,1,1,1,0,0,3,0,20,0,0,28,0,0,30000.0,31,0,0,1,0,3,0,1,50500.0,0,0,1
0,3,0,1,33500.0,1,0,0,0,2020,3,3000,1,750,1,0,0,0,2,1,1,1,2,0,0,1,0,43,0,0,20,0,0,18500.0,66,1,0,1,0,2,0,1,52000.0,0,22,0
0,4,0,0,8000.0,1,0,0,0,2014,1,3000,0,750,1,0,0,0,1,1,0,1,1,0,0,0,0,192,1,0,9,0,0,0.0,50,1,0,1,0,2,0,1,8000.0,0,5,0
0,3,0,0,8000.0,0,0,1,0,2020,1,3000,0,750,2,0,0,0,1,1,0,0,0,0,0,0,0,70,1,0,8,0,1,0.0,42,1,0,1,1,1,0,0,8000.0,0,18,0
0,1,0,1,26500.0,1,0,0,0,2013,3,3000,0,750,1,0,1,0,1,1,1,1,2,0,0,2,0,49,1,1,10,0,0,22500.0,23,0,0,1,0,3,0,0,49000.0,0,7,0
0,3,0,0,18000.0,1,0,1,0,2020,1,3000,1,750,1,0,0,0,12,1,0,0,0,0,0,0,0,71,0,0,17,0,0,0.0,33,1,0,1,0,1,0,1,18000.0,0,14,0
0,2,0,0,10500.0,1,0,0,0,2018,2,3000,1,750,0,0,0,0,9,1,1,1,1,0,0,2,1,51,0,0,26,0,0,0.0,39,0,0,1,0,3,0,1,10500.0,0,4,0
0,3,0,0,8500.0,1,0,1,0,2005,2,3000,1,750,1,0,0,0,1,3,0,0,0,0,0,0,1,2,0,0,29,0,0,0.0,24,0,0,1,0,1,0,0,8500.0,1,8,0
0,3,0,1,21500.0,1,0,0,0,2011,2,3000,0,750,2,0,0,0,12,2,0,1,2,0,0,0,0,30,1,1,13,0,0,30000.0,34,1,0,1,0,4,0,0,51500.0,0,16,0
0,3,0,0,6500.0,1,0,1,0,2016,1,3000,0,750,0,0,0,0,10,1,0,0,0,0,0,0,1,48,1,0,18,0,0,0.0,50,0,0,1,0,4,0,1,6500.0,0,13,0
0,2,0,1,25500.0,1,0,0,0,2015,2,3000,1,750,1,0,0,0,12,1,1,1,2,1,0,0,0,186,0,0,28,0,1,25000.0,56,1,0,1,0,5,0,0,50500.0,0,21,0
0,3,0,0,38000.0,1,0,0,0,2018,2,3000,1,750,1,0,1,0,12,1,0,0,2,0,0,0,0,136,0,0,6,0,0,0.0,45,0,1,1,0,4,0,1,38000.0,0,9,0
0,2,1,0,17000.0,0,1,0,0,2019,1,3000,1,750,1,0,0,0,11,2,0,1,1,0,1,0,0,58,0,0,25,1,0,0.0,40,0,0,0,0,0,0,0,17000.0,0,8,0
0,0,1,0,10500.0,0,1,0,0,2013,1,3000,1,750,0,0,0,0,3,1,0,1,0,0,1,0,0,63,0,0,21,0,0,0.0,35,0,0,0,0,3,0,1,10500.0,0,16,0
0,3,1,0,7000.0,0,1,0,0,2011,1,3000,1,750,2,0,0,0,1,1,0,1,0,0,1,0,0,61,0,1,15,0,0,0.0,35,0,0,0,0,1,0,0,7000.0,0,13,0
0,1,0,0,8500.0,1,0,1,0,2019,2,3000,1,750,0,0,0,0,2,1,0,0,0,0,0,0,0,93,0,0,24,0,0,0.0,45,1,0,1,0,6,0,1,8500.0,0,17,0
0,4,0,1,16500.0,1,0,0,0,2009,1,2550,1,750,2,0,0,0,4,1,0,1,1,0,0,0,1,178,0,0,10,0,0,7000.0,52,0,0,1,0,2,0,1,23500.0,0,8,0
0,3,0,0,8000.0,0,0,1,0,2015,2,3000,1,750,2,0,0,0,10,1,0,0,0,0,0,0,0,131,0,0,21,0,0,0.0,73,1,0,1,1,0,0,1,8000.0,0,2,0
0,3,0,0,12500.0,1,0,0,0,2016,3,3000,1,750,1,0,0,0,10,1,1,1,0,0,0,0,0,158,0,0,4,0,0,0.0,40,1,0,1,0,4,0,1,12500.0,0,14,0
0,3,0,0,2500.0,1,0,1,0,2012,2,3000,1,750,1,0,0,0,3,1,0,0,0,0,0,0,0,236,0,0,3,0,0,0.0,63,1,0,1,0,6,0,1,2500.0,0,16,0
0,3,0,1,23000.0,1,0,0,0,2017,3,3000,1,750,1,0,0,0,7,1,1,1,2,0,0,0,0,141,0,0,26,0,0,25000.0,53,1,0,1,0,4,0,0,48000.0,1,18,0
0,3,0,0,19000.0,1,0,0,0,2016,1,3000,1,750,1,0,0,0,2,1,0,1,1,0,0,0,0,147,0,0,15,0,0,0.0,40,1,0,1,0,4,0,1,19000.0,0,17,0
0,4,0,0,14000.0,1,0,1,0,2019,2,3000,1,750,1,0,0,0,11,1,0,0,0,0,0,1,0,155,0,0,3,0,0,0.0,72,1,0,1,0,6,0,1,14000.0,0,12,0
0,3,0,0,13500.0,1,0,0,0,2019,2,3000,1,750,2,0,0,0,10,1,1,1,0,0,0,2,0,57,0,0,24,0,0,0.0,43,1,0,1,0,3,0,1,13500.0,0,8,0
0,1,0,0,23500.0,0,1,0,0,2020,1,3000,1,750,2,0,0,1,11,2,0,1,1,0,1,0,0,19,0,0,28,0,0,0.0,30,0,0,0,0,3,0,0,23500.0,1,2,0
0,3,0,1,13500.0,0,1,0,0,2018,1,2500,1,750,3,0,0,1,12,1,0,1,1,0,1,0,0,139,0,0,6,0,0,13000.0,75,0,0,0,0,4,0,1,26500.0,0,16,0
0,3,0,0,10000.0,1,0,0,1,2007,1,2600,0,750,1,0,0,0,4,5,0,0,1,0,0,0,1,5,1,0,17,0,0,0.0,35,0,0,1,0,2,1,0,10000.0,0,17,0
0,3,0,3,38500.0,1,0,0,0,2019,3,2650,1,750,0,0,0,0,4,2,1,1,2,0,0,3,0,55,0,0,29,0,0,5500.0,74,1,0,1,0,0,0,1,44000.0,0,13,0
0,3,0,0,2000.0,1,0,0,0,2013,3,3000,1,750,0,0,0,0,8,1,1,1,0,0,0,0,0,68,0,0,21,0,0,0.0,52,1,0,1,0,2,0,1,2000.0,0,3,0
0,4,0,0,12000.0,1,0,0,0,2017,3,2650,1,750,1,0,1,0,11,1,1,1,1,0,0,1,0,233,0,0,25,0,0,0.0,54,0,0,1,0,0,0,1,12000.0,0,3,0
0,4,0,1,24000.0,0,0,0,0,2013,3,2900,1,750,3,0,1,0,10,1,1,1,2,0,0,1,0,181,0,0,30,0,0,27000.0,53,0,0,1,0,2,0,1,51000.0,0,2,1
0,3,1,0,11000.0,0,1,0,0,2016,1,3000,1,750,0,0,0,0,5,1,0,1,0,0,1,0,0,253,0,0,29,0,0,0.0,47,0,0,0,0,2,0,1,11000.0,0,13,0
0,3,0,1,35000.0,0,0,0,0,2018,3,3000,1,750,1,0,0,0,9,1,1,1,2,7,0,2,1,153,0,0,7,1,0,25000.0,65,0,0,1,0,5,0,0,60000.0,0,19,1
0,1,1,0,6500.0,0,1,1,0,2020,1,2800,1,750,0,0,0,0,4,1,0,0,0,0,1,0,0,5,0,0,10,0,0,0.0,52,0,0,0,0,2,0,1,6500.0,0,20,0
1,2,0,0,5500.0,1,0,1,0,2016,2,3000,1,750,0,0,0,0,2,1,0,0,0,0,0,0,1,212,0,0,23,0,0,0.0,65,0,0,1,0,5,0,1,5500.0,0,7,0
0,1,0,0,8000.0,1,0,1,0,2017,1,3000,1,750,0,0,1,0,10,1,0,0,0,0,0,0,0,120,0,0,17,0,0,0.0,49,0,0,1,0,3,0,1,8000.0,0,14,0
0,3,1,0,14000.0,0,1,0,0,2018,1,2700,1,750,1,0,0,0,11,1,0,1,0,0,1,0,0,35,0,0,8,0,1,0.0,30,0,0,0,0,4,0,0,14000.0,0,4,0
0,1,0,1,21000.0,1,0,0,0,2017,2,3000,1,750,0,0,0,0,6,1,1,1,1,0,0,0,0,89,0,0,13,0,0,4500.0,48,1,0,1,0,3,0,1,25500.0,0,18,0
0,3,0,1,13000.0,1,0,0,0,2016,3,2750,1,750,1,0,0,0,4,1,1,1,1,0,0,2,0,82,0,0,20,0,0,4000.0,32,1,0,1,0,5,0,1,17000.0,0,16,0
0,1,0,1,30000.0,0,0,0,0,2015,3,3000,1,750,0,0,0,0,10,2,1,1,2,0,0,1,0,43,0,0,19,0,0,6000.0,34,1,0,1,1,5,0,1,36000.0,0,19,0
0,3,0,0,16500.0,1,0,0,0,2018,3,3000,1,750,0,0,0,0,7,1,1,1,0,0,0,1,0,199,0,1,15,0,0,0.0,63,1,0,1,0,0,0,0,16500.0,0,9,0
0,4,0,0,19000.0,1,0,0,0,2020,3,3000,1,750,3,0,0,0,8,1,1,1,1,0,0,2,0,72,0,0,4,0,0,0.0,47,1,0,1,0,6,0,1,19000.0,0,8,0
0,4,0,0,12000.0,0,0,0,0,2015,3,2600,0,750,1,0,0,0,10,1,1,1,1,0,0,0,0,216,1,0,26,0,0,0.0,41,1,0,1,0,5,0,1,12000.0,0,16,1
0,1,1,0,6500.0,0,1,0,0,2015,1,3000,0,750,0,0,0,0,3,1,0,1,0,0,1,1,0,120,1,0,9,0,0,0.0,53,0,0,0,0,5,0,1,6500.0,0,13,0
1,4,0,0,24000.0,0,0,0,0,2013,2,3000,1,750,0,0,0,0,9,3,0,1,1,0,0,1,1,35,0,0,20,0,0,0.0,26,0,0,1,0,4,0,1,24000.0,0,14,1
0,3,0,0,8500.0,1,0,1,0,2017,2,2900,0,750,0,0,0,0,3,2,0,0,0,0,0,1,1,37,1,0,10,0,0,0.0,34,0,0,1,0,6,0,1,8500.0,0,10,0
0,1,0,0,16000.0,0,0,0,0,2018,3,3000,1,750,2,0,0,0,6,1,1,1,0,0,0,0,0,170,0,1,16,0,0,0.0,52,1,0,1,1,6,0,0,16000.0,0,9,0
0,1,0,0,12000.0,1,0,1,1,2017,2,3000,0,750,3,0,0,0,12,1,0,0,0,0,0,2,0,131,1,0,1,0,0,0.0,58,1,0,1,0,6,0,0,12000.0,0,8,0
0,1,0,1,5500.0,1,0,0,0,2010,3,3000,1,750,0,0,0,0,6,1,1,1,1,0,0,2,1,116,0,1,13,0,0,8500.0,70,0,0,1,0,3,0,0,14000.0,0,7,0
0,4,0,0,9000.0,1,0,1,0,2018,2,3000,1,750,0,0,0,0,10,1,0,0,0,0,0,2,0,133,0,0,4,0,0,0.0,46,1,0,1,0,4,0,1,9000.0,0,9,0
0,3,0,3,30000.0,0,0,0,0,2015,3,2550,0,750,1,0,0,0,5,1,1,1,2,0,0,3,0,77,1,0,2,0,0,7500.0,51,1,0,1,0,3,0,1,37500.0,0,13,1
0,1,0,2,42000.0,0,0,0,0,2020,2,3000,1,750,0,1,0,0,9,1,1,1,2,0,0,1,0,94,0,0,18,0,0,29000.0,39,1,0,1,0,2,0,1,71000.0,0,4,0
0,3,0,1,14500.0,1,0,0,0,2016,2,3000,0,750,0,0,0,0,1,1,1,1,1,1,0,1,1,18,1,0,13,0,0,6000.0,50,0,0,1,0,6,0,1,20500.0,0,18,0
0,3,0,1,22000.0,1,0,0,0,2015,2,2600,1,750,2,0,1,0,7,2,1,1,1,0,0,1,0,45,0,0,28,0,0,6500.0,49,0,0,1,0,6,0,1,28500.0,0,8,0
0,4,0,0,12500.0,1,0,0,0,2018,3,2750,1,750,0,0,0,0,8,1,1,1,1,0,0,4,0,185,0,0,13,0,0,0.0,62,1,0,1,0,1,0,1,12500.0,0,13,0
0,4,0,0,15500.0,1,0,0,0,2018,3,3000,1,750,0,0,0,0,12,1,1,1,1,0,0,2,1,78,0,0,12,0,0,0.0,46,0,0,1,0,3,0,1,15500.0,0,14,0
0,1,0,0,11500.0,0,0,1,0,2017,1,3000,0,750,0,0,0,0,8,2,0,0,0,0,0,0,1,53,1,0,2,0,0,0.0,42,0,0,1,0,4,0,1,11500.0,0,20,1
0,3,0,0,18000.0,1,0,0,0,2016,3,3000,1,750,0,0,0,0,12,1,1,1,1,0,0,0,0,79,0,0,4,0,0,0.0,26,1,0,1,0,2,0,1,18000.0,0,14,0
0,1,0,0,16000.0,1,0,0,0,2017,1,2950,1,750,3,0,0,0,3,1,0,1,1,0,0,0,0,103,0,0,2,0,0,0.0,30,1,0,1,0,5,0,1,16000.0,0,15,0
0,1,0,0,8500.0,1,0,1,0,2017,2,3000,1,750,2,0,0,0,3,1,0,0,0,0,0,1,1,130,0,1,20,0,0,0.0,45,0,0,1,0,2,0,0,8500.0,0,14,0
0,1,0,0,16500.0,1,0,0,0,2016,3,3000,1,750,1,0,0,0,8,1,1,1,0,0,0,1,0,101,0,0,12,0,0,0.0,38,1,0,1,0,0,0,1,16500.0,0,10,0
0,3,0,1,21500.0,0,0,0,0,2010,3,3000,0,750,0,0,0,0,6,1,1,1,2,0,0,2,1,50,1,0,8,0,0,15000.0,43,0,0,1,0,5,0,1,36500.0,0,16,1
0,3,0,0,9000.0,0,0,0,1,2005,2,3000,1,750,2,0,0,0,5,3,1,1,1,0,0,1,0,35,0,0,24,0,0,0.0,27,1,0,1,1,4,0,0,9000.0,0,16,0
0,1,0,1,45500.0,0,0,0,0,2018,2,3000,1,750,3,0,0,0,12,1,0,0,2,1,0,0,1,66,0,0,20,0,0,4500.0,58,0,1,1,0,4,0,1,50000.0,0,0,1
0,4,0,0,17500.0,0,0,1,0,2017,1,3000,0,750,0,0,1,0,12,1,0,0,0,0,0,0,0,123,1,0,19,0,0,0.0,30,0,0,1,0,3,0,1,17500.0,0,6,1
0,1,0,0,8000.0,1,0,1,0,2020,2,2700,1,750,3,0,0,0,11,1,0,0,0,0,0,1,0,208,0,0,20,0,0,0.0,43,1,0,1,0,2,0,1,8000.0,0,7,0
0,4,1,0,13500.0,0,1,0,0,2017,1,3000,1,750,0,0,0,0,2,1,1,1,0,0,1,0,0,186,0,1,8,0,0,0.0,44,0,0,0,0,4,0,0,13500.0,0,4,0
0,3,0,4,33000.0,1,0,0,0,2017,3,3000,1,750,0,0,0,0,9,1,1,1,2,0,0,3,0,59,0,0,5,0,0,30000.0,45,1,0,1,0,3,0,1,63000.0,0,11,0
0,1,0,0,10000.0,1,0,0,0,2014,2,3000,1,750,1,0,0,0,11,3,1,1,1,0,0,2,1,7,0,0,20,0,0,0.0,18,0,0,1,0,2,0,1,10000.0,0,10,0
0,1,0,0,18500.0,1,0,0,0,2011,1,3000,1,750,2,0,0,0,10,1,0,1,1,0,0,0,1,87,0,0,12,0,0,0.0,48,0,0,1,0,5,0,1,18500.0,0,17,0
0,1,0,1,11000.0,1,0,0,0,2011,2,2650,1,750,0,0,0,0,3,1,1,1,1,0,0,0,0,73,0,0,7,0,0,6500.0,36,1,0,1,0,3,0,1,17500.0,0,8,0
0,4,0,2,17500.0,1,0,0,0,2018,2,3000,1,750,2,0,0,0,12,5,0,1,1,0,0,1,0,9,0,0,1,0,0,6000.0,48,1,0,1,0,6,0,0,23500.0,1,11,0
0,3,0,2,35000.0,1,0,0,0,2013,2,3000,1,750,1,0,0,0,2,1,0,0,2,0,0,1,1,112,0,0,13,0,0,10000.0,58,0,1,1,0,2,0,1,45000.0,0,17,0
0,3,0,0,7500.0,1,0,0,0,2019,2,2700,1,750,0,0,0,0,1,5,0,1,0,0,0,2,0,3,0,1,29,0,0,0.0,29,1,0,1,0,1,0,0,7500.0,0,11,0
0,3,0,4,31000.0,0,0,0,0,2017,3,2650,1,750,3,1,1,0,6,1,1,1,2,0,0,3,0,130,0,1,20,0,0,3500.0,54,0,0,1,0,3,0,0,34500.0,0,20,0
0,4,0,0,33500.0,1,0,0,0,2019,2,3000,0,750,3,0,0,0,4,1,0,1,2,0,0,1,0,24,1,0,3,0,0,0.0,35,1,0,1,0,2,0,0,33500.0,1,7,0
0,3,0,1,14000.0,1,0,1,0,2017,2,3000,0,750,1,0,0,0,3,1,0,0,0,0,0,0,0,20,1,0,19,0,1,6500.0,28,1,0,1,0,1,0,0,20500.0,0,8,0
0,4,0,4,26500.0,0,0,0,0,2015,2,3000,1,750,1,0,0,0,8,5,0,0,2,1,0,1,0,6,0,0,7,0,0,3500.0,40,1,1,1,1,2,0,0,30000.0,1,15,0
0,3,1,0,10500.0,0,1,0,0,2016,1,2750,1,750,0,0,0,0,2,1,0,1,0,0,1,0,0,112,0,0,28,0,0,0.0,48,0,0,0,0,3,0,1,10500.0,0,3,0
0,3,0,0,17000.0,1,0,1,0,2019,1,2800,0,750,1,0,0,0,4,1,0,0,0,0,0,0,1,44,1,0,9,0,0,0.0,35,0,0,1,0,1,0,1,17000.0,0,14,0
0,3,0,0,9500.0,1,0,1,0,2009,1,2900,0,750,0,0,0,0,5,2,0,0,0,0,0,0,0,43,1,0,5,0,0,0.0,41,1,0,1,0,6,0,1,9500.0,0,10,0
0,3,0,3,12500.0,1,0,0,0,2016,2,3000,1,750,1,0,0,0,8,4,1,1,1,1,0,1,1,7,0,0,3,0,0,3500.0,27,0,0,1,0,5,0,0,16000.0,1,17,0
0,4,0,1,33500.0,1,0,0,0,2015,3,3000,0,750,0,0,0,0,7,1,1,1,2,0,0,2,0,35,1,0,24,0,0,15000.0,31,1,0,1,0,2,0,1,48500.0,0,14,0
0,4,0,1,37000.0,1,0,0,0,2017,3,3000,1,750,1,0,0,0,6,1,1,1,2,0,0,0,0,160,0,0,6,0,0,9000.0,46,1,0,1,0,3,0,0,46000.0,1,18,0
0,3,0,2,13500.0,1,0,0,0,2013,2,2650,1,750,0,0,0,0,1,2,0,1,1,0,0,0,0,50,0,0,16,0,0,7000.0,34,1,0,1,0,2,0,1,20500.0,0,10,0
0,1,0,0,31000.0,1,0,0,0,2017,3,3000,1,750,0,0,1,0,8,1,1,1,2,0,0,0,0,102,0,0,9,0,0,0.0,52,0,0,1,0,4,0,1,31000.0,0,14,0
0,3,0,1,34500.0,1,0,0,0,2018,3,2900,0,750,3,0,0,0,3,1,1,1,2,0,0,0,0,152,1,0,1,0,0,20500.0,60,1,0,1,0,4,0,1,55000.0,0,16,0
0,2,0,1,7000.0,1,0,0,0,2011,2,3000,1,750,0,0,0,0,4,1,0,1,1,0,0,1,0,71,0,0,21,0,0,15000.0,31,1,0,1,0,6,0,1,22000.0,0,8,0
0,3,0,0,4500.0,1,0,1,0,2019,1,3000,1,750,3,0,1,0,10,1,0,0,0,0,0,0,0,95,0,0,3,0,1,0.0,64,0,0,1,0,3,0,0,4500.0,0,23,0
0,1,0,0,20500.0,1,0,0,0,2012,2,2650,1,800,2,0,0,0,12,1,1,1,1,0,0,0,0,283,0,0,14,0,0,0.0,70,1,0,1,0,5,0,1,20500.0,0,3,0
0,4,0,0,16500.0,0,1,0,0,2018,1,3000,1,750,0,0,0,1,9,2,0,1,1,0,1,0,0,46,0,0,8,0,0,0.0,36,0,0,0,0,6,0,1,16500.0,0,10,0
0,1,0,2,28500.0,1,0,0,0,2013,4,3000,1,750,0,0,0,0,7,5,1,1,2,0,0,1,0,7,0,1,10,0,0,9500.0,22,1,0,1,0,2,0,0,38000.0,0,1,0
0,3,1,0,17500.0,0,1,0,0,2019,1,2900,1,750,1,0,0,0,12,1,0,1,0,0,1,0,0,63,0,0,13,0,0,0.0,32,0,0,0,0,4,0,1,17500.0,0,17,0
0,3,0,4,34500.0,0,0,0,0,2016,3,2750,1,750,0,0,0,0,11,1,1,1,2,0,0,1,0,277,0,0,22,0,0,30000.0,60,1,0,1,1,4,0,1,64500.0,0,16,0
0,1,0,0,25500.0,0,0,0,0,2020,3,3000,0,750,0,1,1,0,8,1,1,1,1,0,0,2,0,48,1,1,8,0,0,0.0,49,0,0,1,0,3,0,0,25500.0,0,4,0
0,3,0,0,19000.0,1,0,0,1,2011,3,3000,1,750,1,0,0,0,3,1,1,1,1,0,0,0,1,66,0,0,5,0,0,0.0,41,0,0,1,0,1,0,0,19000.0,0,5,0
0,1,0,4,34500.0,0,0,0,0,2017,3,3000,1,750,2,1,0,0,10,1,1,1,2,0,0,1,0,44,0,0,6,0,0,10500.0,39,1,0,1,0,6,0,1,45000.0,0,10,0
0,4,0,0,11500.0,1,0,1,1,2018,2,3000,1,750,1,0,0,0,8,1,0,0,0,1,0,0,0,109,0,0,19,0,0,0.0,28,1,0,1,0,0,0,0,11500.0,0,20,0
0,3,0,0,17500.0,0,1,0,0,2019,1,3000,0,750,0,0,0,1,2,1,0,1,1,0,1,0,0,128,1,0,26,0,0,0.0,44,0,0,0,0,1,0,1,17500.0,0,11,0
0,2,0,4,40500.0,1,0,0,0,2020,4,2950,0,750,2,0,0,0,10,1,1,1,2,0,0,2,1,219,1,1,3,0,0,6500.0,68,0,0,1,0,3,0,0,47000.0,0,7,0
0,3,1,0,8000.0,0,1,0,0,2015,1,3000,1,750,1,0,0,0,2,1,0,1,0,0,1,0,0,76,0,0,8,0,0,0.0,27,0,0,0,0,4,0,1,8000.0,0,6,0
0,4,0,0,11500.0,0,0,1,0,2013,2,2400,1,750,0,1,0,0,5,1,0,0,0,0,0,0,0,55,0,1,13,0,0,0.0,71,1,0,1,0,0,0,0,11500.0,0,1,0
0,3,1,0,1000.0,0,1,0,0,2003,1,2500,0,750,1,0,0,0,6,1,0,1,0,0,1,0,0,59,1,0,10,0,0,0.0,33,0,0,0,0,0,0,1,1000.0,0,14,0
0,3,0,0,19000.0,1,0,0,0,2017,2,3000,1,750,3,0,0,0,9,1,1,1,0,0,0,3,0,131,0,0,25,1,0,0.0,48,1,0,1,0,2,0,0,19000.0,0,16,0
0,4,0,0,4000.0,1,0,1,0,2011,1,2800,1,750,2,0,0,0,4,1,0,0,0,0,0,0,1,197,0,1,4,0,0,0.0,62,0,0,1,0,3,0,0,4000.0,0,18,0
0,1,0,4,10000.0,0,0,0,0,2008,3,2350,1,750,2,0,0,0,2,1,1,1,2,0,0,1,0,96,0,0,28,0,1,9000.0,65,1,0,1,0,3,0,0,19000.0,0,20,1
0,3,1,0,6000.0,0,1,0,0,2015,1,2900,1,750,3,0,0,0,4,5,0,1,0,0,1,0,0,18,0,0,5,0,0,0.0,25,0,0,0,0,4,0,0,6000.0,1,15,0
0,4,0,1,14500.0,1,0,0,0,2015,2,2600,0,750,3,0,0,0,3,1,0,1,1,0,0,0,0,74,1,0,1,0,0,1500.0,74,1,0,1,0,4,0,0,16000.0,1,10,0
0,1,0,0,34000.0,1,0,0,0,2018,2,2800,0,750,1,0,0,0,10,1,0,0,2,0,0,2,0,142,1,0,31,0,0,0.0,32,1,1,1,0,3,0,1,34000.0,0,17,0
0,3,0,0,10500.0,1,0,1,0,2018,2,2800,1,750,2,0,0,0,4,1,0,0,0,0,0,0,0,184,0,0,14,0,0,0.0,64,1,0,1,0,6,0,1,10500.0,0,2,0
0,3,0,0,12500.0,1,0,1,0,2020,2,3000,1,750,1,0,0,0,7,2,0,0,0,0,0,1,1,45,0,0,8,0,0,0.0,37,0,0,1,0,0,0,1,12500.0,0,16,0
0,2,0,0,2500.0,1,0,1,0,2004,1,2950,1,750,1,0,0,0,11,1,0,0,0,0,0,0,0,184,0,0,3,0,0,0.0,63,1,0,1,0,6,0,0,2500.0,1,16,0
0,2,0,0,17000.0,1,0,0,1,2016,2,3000,1,750,1,0,0,0,7,1,0,1,1,0,0,0,0,79,0,0,12,0,0,0.0,33,1,0,1,0,4,0,0,17000.0,0,17,0
0,3,0,2,12500.0,1,0,0,0,2015,2,2900,1,750,0,0,1,0,2,1,1,1,1,0,0,1,0,82,0,1,8,0,0,22500.0,56,0,0,1,0,4,0,0,35000.0,0,17,0
0,3,0,1,16000.0,0,0,0,0,2010,2,2950,1,750,0,0,0,0,4,1,0,1,1,0,0,3,1,61,0,0,21,0,0,5500.0,28,0,0,1,1,6,0,1,21500.0,0,9,0
1,1,0,0,18000.0,1,0,0,0,2017,2,2900,1,750,2,0,1,0,9,1,1,1,1,0,0,0,0,46,0,0,21,0,0,0.0,40,0,0,1,0,5,0,1,18000.0,0,7,0
0,4,0,0,11500.0,1,0,1,0,2016,2,3000,0,750,1,0,0,0,11,1,0,0,0,0,0,0,0,112,1,0,10,0,0,0.0,35,1,0,1,0,6,0,1,11500.0,0,4,0
0,3,0,0,3000.0,1,0,1,0,2008,1,3000,1,750,0,0,0,0,1,1,0,0,0,0,0,0,0,127,0,1,14,0,0,0.0,45,1,0,1,0,0,0,0,3000.0,0,13,0
1,1,0,0,11500.0,1,0,0,0,2019,2,3000,1,750,1,0,0,0,11,3,0,1,0,0,0,0,1,47,0,1,27,0,0,0.0,50,0,0,1,0,2,0,0,11500.0,0,6,0
0,3,0,3,37500.0,1,0,0,0,2017,2,3000,1,750,2,0,0,0,12,1,0,0,2,0,0,1,0,156,0,1,19,0,0,60000.0,40,1,0,1,0,3,1,0,97500.0,0,22,0
0,2,0,0,10000.0,0,0,0,0,2014,3,3000,0,750,1,1,1,0,9,1,1,1,0,0,0,1,0,69,1,0,28,0,0,0.0,46,0,0,1,0,5,0,1,10000.0,0,6,0
0,4,0,1,19000.0,1,0,0,0,2012,3,2700,1,750,1,0,0,0,10,1,1,1,2,0,0,2,1,173,0,0,11,0,0,14500.0,32,0,0,1,0,4,0,0,33500.0,1,8,0
0,2,0,0,15500.0,0,0,0,0,2010,2,3000,1,750,2,0,0,0,10,1,1,1,1,0,0,0,0,109,0,0,25,0,0,0.0,35,1,0,1,1,4,0,1,15500.0,0,15,0
0,1,0,0,8500.0,0,0,0,0,2011,5,2800,1,750,2,1,0,0,9,1,1,1,0,0,0,5,0,129,0,0,19,0,0,0.0,48,1,0,1,0,3,0,1,8500.0,0,7,0
0,3,0,0,18000.0,1,0,0,0,2009,3,2300,0,750,3,0,0,0,7,1,1,1,2,0,0,1,0,76,1,0,26,0,0,0.0,68,1,0,1,0,4,0,0,18000.0,1,4,0
0,1,0,0,6000.0,1,0,1,0,2014,1,3000,1,750,0,0,0,0,8,1,0,0,0,1,0,0,0,78,0,0,26,0,0,0.0,30,1,0,1,0,0,0,1,6000.0,0,14,0
1,0,0,0,11000.0,0,0,1,0,2020,2,2800,1,750,0,0,0,0,9,3,0,0,0,0,0,0,0,25,0,0,10,0,0,0.0,38,1,0,1,0,1,0,1,11000.0,0,12,1
